<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20200312;070000;1.1313100;1.1313700;1.1283700;1.1296000;128847
20200312;080000;1.1296000;1.1299200;1.1289300;1.1293000;80758
20200312;090000;1.1292300;1.1297600;1.1283800;1.1292400;139348
20200312;100000;1.1290700;1.1319600;1.1286700;1.1311900;231367
20200312;110000;1.1311800;1.1313000;1.1252000;1.1267200;225516
20200312;120000;1.1267600;1.1277800;1.1234400;1.1244300;177167
20200312;130000;1.1243700;1.1245800;1.1223800;1.1233400;174485
20200312;140000;1.1231900;1.1242900;1.1209500;1.1237200;144768
20200312;150000;1.1237100;1.1301400;1.1195700;1.1214500;372768
20200312;160000;1.1215000;1.1253300;1.1208100;1.1239200;232722
20200312;170000;1.1238500;1.1238700;1.1130800;1.1145000;49018
20200312;180000;1.1144800;1.1148500;1.1078500;1.1081800;53116
20200312;190000;1.1081800;1.1164000;1.1053600;1.1145800;60349
20200312;200000;1.1144900;1.1196500;1.1142500;1.1184400;67769
20200312;210000;1.1185200;1.1216600;1.1161800;1.1177300;89620
20200312;220000;1.1176900;1.1201700;1.1169000;1.1180500;61246
20200312;230000;1.1180800;1.1226400;1.1157600;1.1184000;130977
20200313;000000;1.1184400;1.1204000;1.1160300;1.1167200;25694
20200313;010000;1.1167100;1.1189600;1.1165800;1.1175700;118607
20200313;020000;1.1175600;1.1188500;1.1172500;1.1182200;87233
20200313;030000;1.1182300;1.1183000;1.1150500;1.1166100;203443
20200313;040000;1.1166000;1.1188600;1.1163800;1.1186400;130346
20200313;050000;1.1186700;1.1207700;1.1173200;1.1206800;195772
20200313;060000;1.1206900;1.1218100;1.1187500;1.1213000;208621
20200313;070000;1.1213500;1.1221300;1.1202700;1.1219000;144648
20200313;080000;1.1219300;1.1220800;1.1192700;1.1202100;197411
20200313;090000;1.1201600;1.1209500;1.1188100;1.1198400;216262
20200313;100000;1.1198100;1.1208200;1.1160000;1.1181600;320010
20200313;110000;1.1180800;1.1214400;1.1172800;1.1207400;232208
20200313;120000;1.1207000;1.1207900;1.1159100;1.1165200;152802
20200313;130000;1.1165000;1.1173200;1.1150800;1.1159100;142580
20200313;140000;1.1159100;1.1175500;1.1138000;1.1154700;142855
20200313;150000;1.1154100;1.1186500;1.1107500;1.1110000;319397
20200313;160000;1.1110300;1.1127300;1.1100300;1.1124100;155892
20200313;170000;1.1123500;1.1133200;1.1096000;1.1108000;44080
20200313;180000;1.1107000;1.1119700;1.1064600;1.1069000;49326
20200313;190000;1.1069800;1.1087500;1.1053300;1.1078500;69044
20200313;200000;1.1078500;1.1106800;1.1055500;1.1080200;101049
20200313;210000;1.1080200;1.1101700;1.1060800;1.1067500;132058
20200313;220000;1.1068200;1.1114900;1.1055000;1.1112700;72321
20200313;230000;1.1113200;1.1117400;1.1078300;1.1102900;115361
20200314;000000;1.1102900;1.1105000;1.1102900;1.1102900;762
20200314;010000;1.1105000;1.1105000;1.1105000;1.1105000;32
20200315;200000;1.1098000;1.1105000;1.1077000;1.1077000;16
20200315;210000;1.1080000;1.1083000;1.1047000;1.1064000;223
20200315;220000;1.1063000;1.1071000;1.1061600;1.1065000;195
20200315;230000;1.1064000;1.1074000;1.1063000;1.1067000;94
20200316;000000;1.1072000;1.1199500;1.1069000;1.1189000;22456
20200316;010000;1.1188100;1.1199100;1.1139500;1.1156500;73518
20200316;020000;1.1157000;1.1194200;1.1147900;1.1155400;384646
20200316;030000;1.1153600;1.1169000;1.1114000;1.1117000;371503
20200316;040000;1.1116400;1.1122000;1.1082300;1.1101100;282979
20200316;050000;1.1101300;1.1108000;1.1087000;1.1102700;145939
20200316;060000;1.1101900;1.1129400;1.1089600;1.1123800;139933
20200316;070000;1.1123200;1.1133800;1.1107300;1.1132900;111230
20200316;080000;1.1132900;1.1134300;1.1106400;1.1118500;180164
20200316;090000;1.1118400;1.1153500;1.1114700;1.1139600;380464
20200316;100000;1.1139600;1.1181500;1.1127000;1.1176200;440688
20200316;110000;1.1174600;1.1229700;1.1166000;1.1224800;446576
20200316;120000;1.1225500;1.1236700;1.1188700;1.1192800;266389
20200316;130000;1.1192500;1.1208500;1.1140600;1.1165200;305282
20200316;140000;1.1165200;1.1186300;1.1148900;1.1186300;263221
20200316;150000;1.1186400;1.1200600;1.1152300;1.1165300;462139
20200316;160000;1.1165600;1.1168400;1.1107500;1.1147500;356448
20200316;170000;1.1149000;1.1159700;1.1100000;1.1102300;85374
20200316;180000;1.1102300;1.1145000;1.1092800;1.1137100;91904
20200316;190000;1.1137100;1.1163100;1.1134800;1.1161200;134603
20200316;200000;1.1161200;1.1177500;1.1143800;1.1158900;174436
20200316;210000;1.1158700;1.1177500;1.1149200;1.1169400;118978
20200316;220000;1.1168900;1.1175700;1.1150500;1.1174600;93170
20200316;230000;1.1174500;1.1186400;1.1165300;1.1182000;63607
20200317;000000;1.1179900;1.1182500;1.1157300;1.1178000;10887
20200317;010000;1.1178100;1.1179700;1.1162500;1.1167700;87979
20200317;020000;1.1167600;1.1176000;1.1156200;1.1163600;151249
20200317;030000;1.1163500;1.1172800;1.1157500;1.1170800;202746
20200317;040000;1.1170800;1.1173300;1.1157700;1.1169200;217891
20200317;050000;1.1169300;1.1189300;1.1163700;1.1173400;227536
20200317;060000;1.1173500;1.1185700;1.1166500;1.1178900;200008
20200317;070000;1.1178900;1.1185500;1.1173700;1.1178400;184257
20200317;080000;1.1179200;1.1181200;1.1166000;1.1168500;120242
20200317;090000;1.1168300;1.1174300;1.1154900;1.1160000;231531
20200317;100000;1.1158000;1.1161700;1.1126500;1.1137600;333988
20200317;110000;1.1136000;1.1145400;1.1107500;1.1110600;257487
20200317;120000;1.1110600;1.1118900;1.1089900;1.1091900;229922
20200317;130000;1.1092900;1.1095000;1.1023300;1.1028100;225165
20200317;140000;1.1028100;1.1039000;1.0997000;1.1012400;214369
20200317;150000;1.1012700;1.1017800;1.0970000;1.0988400;354271
20200317;160000;1.0988400;1.1010800;1.0975000;1.0995000;131781
20200317;170000;1.0994800;1.1015000;1.0952500;1.0970400;91420
20200317;180000;1.0970700;1.0992200;1.0954900;1.0971100;106480
20200317;190000;1.0971200;1.0999200;1.0962100;1.0964100;141601
20200317;200000;1.0965000;1.0989400;1.0956500;1.0988300;147280
20200317;210000;1.0988100;1.1020400;1.0978700;1.0999800;124782
20200317;220000;1.1000300;1.1012300;1.0981500;1.1001900;89042
20200317;230000;1.1000500;1.1011000;1.0986500;1.0996600;64390
20200318;000000;1.0996400;1.1011000;1.0991700;1.1004900;21028
20200318;010000;1.1004400;1.1023000;1.1004400;1.1015300;82054
20200318;020000;1.1015000;1.1022700;1.1008700;1.1016100;159440
20200318;030000;1.1015300;1.1017200;1.0988700;1.0992300;198910
20200318;040000;1.0992000;1.1009000;1.0982700;1.1000700;153083
20200318;050000;1.0999400;1.1019600;1.0996500;1.1009800;134947
20200318;060000;1.1009700;1.1028200;1.1008000;1.1025000;200864
20200318;070000;1.1026600;1.1033000;1.1022700;1.1030400;128526
20200318;080000;1.1030700;1.1045400;1.1027900;1.1038500;136764
20200318;090000;1.1039200;1.1039400;1.1000500;1.1003300;223736
20200318;100000;1.1003300;1.1018500;1.0964200;1.0968000;361000
20200318;110000;1.0966200;1.0993200;1.0953000;1.0972300;432199
20200318;120000;1.0972300;1.1016500;1.0968800;1.0994000;325751
20200318;130000;1.0995100;1.1017700;1.0988700;1.0998900;409180
20200318;140000;1.1000100;1.1005500;1.0966300;1.0976900;291577
20200318;150000;1.0977300;1.0984900;1.0926500;1.0930100;309257
20200318;160000;1.0930100;1.0946900;1.0892600;1.0905800;190785
20200318;170000;1.0908300;1.0928300;1.0859700;1.0867400;101490
20200318;180000;1.0867700;1.0878100;1.0828800;1.0832300;113795
20200318;190000;1.0830500;1.0851100;1.0805500;1.0808700;145275
20200318;200000;1.0808700;1.0852600;1.0800000;1.0847500;148381
20200318;210000;1.0847600;1.0888400;1.0817500;1.0870000;128211
20200318;220000;1.0871800;1.0900400;1.0850600;1.0899200;89159
20200318;230000;1.0898200;1.0919200;1.0894500;1.0913000;96049
20200319;000000;1.0912000;1.0917000;1.0906000;1.0912000;12800
20200319;010000;1.0911900;1.0935100;1.0900000;1.0932600;88011
20200319;020000;1.0932700;1.0981800;1.0928700;1.0943000;215161
20200319;030000;1.0943300;1.0949200;1.0896200;1.0900200;244231
20200319;040000;1.0899300;1.0920400;1.0883500;1.0907900;178757
20200319;050000;1.0907900;1.0918500;1.0874700;1.0880700;179710
20200319;060000;1.0878200;1.0912600;1.0876700;1.0897600;153991
20200319;070000;1.0895200;1.0906600;1.0884000;1.0896100;109213
20200319;080000;1.0896000;1.0907300;1.0891700;1.0901200;119206
20200319;090000;1.0900000;1.0947500;1.0897200;1.0924600;224818
20200319;100000;1.0924600;1.0936500;1.0842500;1.0847600;556809
20200319;110000;1.0846000;1.0890000;1.0810400;1.0837300;321588
20200319;120000;1.0835000;1.0869000;1.0816700;1.0823500;192806
20200319;130000;1.0821000;1.0826500;1.0780000;1.0781900;193838
20200319;140000;1.0782100;1.0805700;1.0727700;1.0748700;266391
20200319;150000;1.0747600;1.0839400;1.0723600;1.0798100;300627
20200319;160000;1.0798100;1.0834500;1.0780300;1.0802900;338179
20200319;170000;1.0801200;1.0818300;1.0780700;1.0794300;115463
20200319;180000;1.0794600;1.0800500;1.0693100;1.0699300;138481
20200319;190000;1.0699500;1.0715600;1.0658200;1.0663000;190869
20200319;200000;1.0662300;1.0704900;1.0652000;1.0682700;206045
20200319;210000;1.0682000;1.0698300;1.0655400;1.0667600;192625
20200319;220000;1.0667500;1.0691800;1.0657200;1.0679300;122661
20200319;230000;1.0678400;1.0705800;1.0674200;1.0691000;85200
20200320;000000;1.0690700;1.0698000;1.0652800;1.0660800;19955
20200320;010000;1.0659200;1.0670000;1.0652200;1.0663500;65043
20200320;020000;1.0664000;1.0668800;1.0652600;1.0654100;129118
20200320;030000;1.0654000;1.0674200;1.0650200;1.0663700;195719
20200320;040000;1.0663700;1.0744100;1.0660500;1.0719100;252571
20200320;050000;1.0718600;1.0749500;1.0707200;1.0733700;272321
20200320;060000;1.0734500;1.0744400;1.0713700;1.0735100;252808
20200320;070000;1.0734500;1.0764800;1.0725200;1.0762500;357737
20200320;080000;1.0764400;1.0769000;1.0739500;1.0752800;306125
20200320;090000;1.0750200;1.0780000;1.0739000;1.0758800;324421
20200320;100000;1.0759300;1.0831000;1.0741200;1.0813500;438505
20200320;110000;1.0813800;1.0814600;1.0772600;1.0787000;412800
20200320;120000;1.0787000;1.0790800;1.0713000;1.0720500;344537
20200320;130000;1.0720000;1.0758200;1.0703500;1.0735000;319105
20200320;140000;1.0736500;1.0740100;1.0694000;1.0710000;275918
20200320;150000;1.0710500;1.0761100;1.0698300;1.0709200;298405
20200320;160000;1.0709100;1.0720100;1.0675000;1.0693200;191530
20200320;170000;1.0692700;1.0749700;1.0688700;1.0719800;100109
20200320;180000;1.0720200;1.0748300;1.0661500;1.0684200;106164
20200320;190000;1.0683900;1.0714100;1.0652500;1.0659600;139323
20200320;200000;1.0660700;1.0695000;1.0651100;1.0666500;214097
20200320;210000;1.0664000;1.0667700;1.0635800;1.0652000;177098
20200320;220000;1.0653700;1.0672100;1.0636000;1.0665200;134438
20200320;230000;1.0665000;1.0700500;1.0660000;1.0692900;83993
20200321;000000;1.0692900;1.0694000;1.0692900;1.0692900;721
20200322;210000;1.0690000;1.0690000;1.0679000;1.0687000;18
20200322;220000;1.0694000;1.0697000;1.0691000;1.0694000;53
20200322;230000;1.0694000;1.0712000;1.0693100;1.0700000;47
20200323;000000;1.0696200;1.0708000;1.0690500;1.0701000;2138
20200323;010000;1.0693700;1.0706000;1.0633000;1.0658800;125168
20200323;020000;1.0658800;1.0703400;1.0656100;1.0688300;353058
20200323;030000;1.0686800;1.0705700;1.0656000;1.0678000;263673
20200323;040000;1.0678300;1.0720900;1.0666700;1.0717200;195521
20200323;050000;1.0717600;1.0729800;1.0709700;1.0729000;152515
20200323;060000;1.0729200;1.0730000;1.0709400;1.0713800;225711
20200323;070000;1.0713200;1.0737400;1.0711200;1.0735600;154200
20200323;080000;1.0735200;1.0756100;1.0725700;1.0749800;244218
20200323;090000;1.0749400;1.0768600;1.0713000;1.0747200;183651
20200323;100000;1.0747000;1.0754100;1.0686700;1.0692800;380072
20200323;110000;1.0693000;1.0710100;1.0686700;1.0707800;323389
20200323;120000;1.0707600;1.0707900;1.0672000;1.0683200;245617
20200323;130000;1.0683500;1.0699800;1.0665400;1.0691500;223894
20200323;140000;1.0691600;1.0698600;1.0664700;1.0683600;232100
20200323;150000;1.0685600;1.0802400;1.0681700;1.0778700;541681
20200323;160000;1.0778400;1.0806500;1.0733300;1.0793800;196010
20200323;170000;1.0792300;1.0828200;1.0764300;1.0804400;39734
20200323;180000;1.0803900;1.0812300;1.0749000;1.0757500;54732
20200323;190000;1.0758600;1.0769100;1.0721700;1.0749800;105770
20200323;200000;1.0749600;1.0779900;1.0745800;1.0748700;142074
20200323;210000;1.0748700;1.0753700;1.0721200;1.0729700;142142
20200323;220000;1.0730500;1.0749300;1.0721100;1.0725600;113055
20200323;230000;1.0725400;1.0738000;1.0718000;1.0727000;69243
20200324;000000;1.0725700;1.0734000;1.0718900;1.0724800;6721
20200324;010000;1.0723500;1.0751900;1.0723500;1.0744900;54174
20200324;020000;1.0745200;1.0765500;1.0742000;1.0763200;127144
20200324;030000;1.0761200;1.0810700;1.0749700;1.0795000;172354
20200324;040000;1.0795400;1.0822700;1.0784700;1.0792700;185128
20200324;050000;1.0793600;1.0818200;1.0788300;1.0808000;146816
20200324;060000;1.0811200;1.0816900;1.0789700;1.0799000;150769
20200324;070000;1.0799800;1.0809000;1.0784200;1.0788700;179687
20200324;080000;1.0788600;1.0798700;1.0773400;1.0778800;133633
20200324;090000;1.0778900;1.0866000;1.0775000;1.0833500;277900
20200324;100000;1.0834000;1.0846800;1.0819700;1.0830200;305842
20200324;110000;1.0830100;1.0848600;1.0805300;1.0824200;230053
20200324;120000;1.0825000;1.0858400;1.0811300;1.0850800;176562
20200324;130000;1.0853800;1.0884500;1.0846300;1.0881600;181640
20200324;140000;1.0881400;1.0888100;1.0846800;1.0864600;198466
20200324;150000;1.0865000;1.0868500;1.0809500;1.0820500;409794
20200324;160000;1.0822000;1.0853800;1.0787300;1.0812000;200095
20200324;170000;1.0811800;1.0820100;1.0766500;1.0784500;104801
20200324;180000;1.0784500;1.0802500;1.0768000;1.0794800;141214
20200324;190000;1.0795200;1.0821300;1.0773500;1.0790400;152402
20200324;200000;1.0790700;1.0792900;1.0750700;1.0756300;143895
20200324;210000;1.0756000;1.0772900;1.0748000;1.0758700;138093
20200324;220000;1.0758500;1.0774200;1.0743900;1.0771700;92507
20200324;230000;1.0771300;1.0799200;1.0763000;1.0786500;68253
20200325;000000;1.0786500;1.0791000;1.0765500;1.0785500;18407
20200325;010000;1.0781500;1.0815200;1.0779200;1.0810000;63695
20200325;020000;1.0810700;1.0815000;1.0795000;1.0797800;77240
20200325;030000;1.0798200;1.0802200;1.0758000;1.0786400;188902
20200325;040000;1.0787100;1.0808800;1.0782200;1.0806700;166021
20200325;050000;1.0805900;1.0823900;1.0796400;1.0823500;133521
20200325;060000;1.0822800;1.0823500;1.0804100;1.0809000;141122
20200325;070000;1.0808700;1.0813500;1.0800900;1.0810700;138412
20200325;080000;1.0811000;1.0818000;1.0790100;1.0816300;156724
20200325;090000;1.0815300;1.0823400;1.0805000;1.0817000;168662
20200325;100000;1.0816400;1.0840400;1.0803400;1.0806000;215242
20200325;110000;1.0806900;1.0842800;1.0790500;1.0832500;316017
20200325;120000;1.0833500;1.0849600;1.0826000;1.0842900;244089
20200325;130000;1.0842400;1.0848000;1.0803100;1.0805800;278046
20200325;140000;1.0805600;1.0828500;1.0796800;1.0810700;227868
20200325;150000;1.0810800;1.0826200;1.0797400;1.0818200;248082
20200325;160000;1.0819900;1.0832400;1.0795300;1.0798300;150510
20200325;170000;1.0798700;1.0815200;1.0795100;1.0805100;85910
20200325;180000;1.0805100;1.0838500;1.0782600;1.0835000;112195
20200325;190000;1.0835000;1.0857200;1.0825400;1.0849800;132674
20200325;200000;1.0849400;1.0869200;1.0839100;1.0858500;128840
20200325;210000;1.0859500;1.0881500;1.0854100;1.0866200;128548
20200325;220000;1.0866700;1.0889100;1.0864000;1.0883400;104962
20200325;230000;1.0883600;1.0894000;1.0877400;1.0881000;69596
20200326;000000;1.0882400;1.0884000;1.0870400;1.0879900;26714
20200326;010000;1.0880200;1.0890300;1.0868600;1.0881300;67875
20200326;020000;1.0881300;1.0889300;1.0875400;1.0888000;63117
20200326;030000;1.0887700;1.0933700;1.0872500;1.0920900;133329
20200326;040000;1.0921000;1.0921900;1.0898000;1.0906600;106658
20200326;050000;1.0906700;1.0914500;1.0889900;1.0914300;83765
20200326;060000;1.0914000;1.0919800;1.0906500;1.0917000;88620
20200326;070000;1.0917200;1.0919300;1.0904700;1.0906400;63189
20200326;080000;1.0906400;1.0920000;1.0903000;1.0909000;66661
20200326;090000;1.0909000;1.0915300;1.0895000;1.0900700;73474
20200326;100000;1.0900300;1.0929000;1.0896000;1.0925100;245958
20200326;110000;1.0925300;1.0944700;1.0913900;1.0936700;264162
20200326;120000;1.0938000;1.0951000;1.0924900;1.0946200;215600
20200326;130000;1.0946200;1.0957100;1.0936000;1.0953500;160443
20200326;140000;1.0953500;1.0978600;1.0952000;1.0959300;204048
20200326;150000;1.0959500;1.0976900;1.0926000;1.0972200;335277
20200326;160000;1.0971900;1.0989800;1.0947800;1.0975100;224760
20200326;170000;1.0975100;1.0992600;1.0951800;1.0991300;108977
20200326;180000;1.0990700;1.1028900;1.0985000;1.1024500;159649
20200326;190000;1.1024300;1.1044700;1.1007000;1.1043300;165220
20200326;200000;1.1043200;1.1044400;1.1018500;1.1024000;156702
20200326;210000;1.1023200;1.1042900;1.1017000;1.1042200;148802
20200326;220000;1.1042200;1.1054000;1.1024500;1.1053300;96434
20200326;230000;1.1052800;1.1058800;1.1028900;1.1030100;74831
20200327;000000;1.1030200;1.1032700;1.1021000;1.1029100;25029
20200327;010000;1.1029300;1.1041200;1.1020000;1.1034300;65490
20200327;020000;1.1034000;1.1058900;1.1032800;1.1046900;69026
20200327;030000;1.1047400;1.1048700;1.1023000;1.1035900;102115
20200327;040000;1.1037000;1.1048600;1.1028000;1.1030500;99737
20200327;050000;1.1030600;1.1064600;1.1025800;1.1062100;80719
20200327;060000;1.1064000;1.1086900;1.1056500;1.1079000;114593
20200327;070000;1.1078400;1.1079200;1.1056000;1.1058200;100290
20200327;080000;1.1057800;1.1073800;1.1053000;1.1072500;74897
20200327;090000;1.1072500;1.1074000;1.1033300;1.1046700;124117
20200327;100000;1.1046000;1.1054400;1.1006500;1.1021500;229750
20200327;110000;1.1021200;1.1040500;1.0999500;1.1011000;226019
20200327;120000;1.1011600;1.1019000;1.0992000;1.1002000;228255
20200327;130000;1.1001900;1.1019800;1.0989100;1.1015800;205858
20200327;140000;1.1015600;1.1031400;1.1002900;1.1005100;199817
20200327;150000;1.1005300;1.1013700;1.0974200;1.0986000;196386
20200327;160000;1.0986000;1.0987700;1.0951900;1.0981000;163095
20200327;170000;1.0981700;1.1010200;1.0977500;1.1005900;157650
20200327;180000;1.1006000;1.1059700;1.0998600;1.1058900;195303
20200327;190000;1.1058100;1.1091300;1.1051000;1.1078100;208646
20200327;200000;1.1077800;1.1102100;1.1062200;1.1098100;193559
20200327;210000;1.1098200;1.1121700;1.1089000;1.1117700;179258
20200327;220000;1.1117900;1.1129400;1.1112000;1.1122000;154300
20200327;230000;1.1122300;1.1147300;1.1117700;1.1142700;66657
20200328;000000;1.1141000;1.1141000;1.1140000;1.1140000;92
20200328;010000;1.1140000;1.1140000;1.1140000;1.1140000;27
20200329;200000;1.1140000;1.1140000;1.1129000;1.1129000;38
20200329;210000;1.1130000;1.1138000;1.1129000;1.1136000;68
20200329;220000;1.1132000;1.1132000;1.1124000;1.1124000;102
20200329;230000;1.1124000;1.1132000;1.1113000;1.1118000;137
20200330;000000;1.1118000;1.1130000;1.1106500;1.1119200;4531
20200330;010000;1.1119900;1.1128400;1.1105000;1.1109600;65702
20200330;020000;1.1109800;1.1144400;1.1103600;1.1136100;78925
20200330;030000;1.1136300;1.1138500;1.1088400;1.1104500;117647
20200330;040000;1.1104400;1.1117400;1.1090000;1.1094000;101931
20200330;050000;1.1095800;1.1096800;1.1083900;1.1092000;72555
20200330;060000;1.1093000;1.1093300;1.1077600;1.1080300;61139
20200330;070000;1.1080200;1.1086600;1.1067000;1.1081200;77726
20200330;080000;1.1081200;1.1102800;1.1068000;1.1100300;93431
20200330;090000;1.1100500;1.1106400;1.1059000;1.1062000;187218
20200330;100000;1.1061700;1.1088800;1.1059200;1.1082000;207624
20200330;110000;1.1082500;1.1091800;1.1066000;1.1091000;200268
20200330;120000;1.1091700;1.1095800;1.1063000;1.1069400;174796
20200330;130000;1.1069400;1.1073300;1.1054000;1.1066800;147030
20200330;140000;1.1067000;1.1071400;1.1044000;1.1059800;156714
20200330;150000;1.1059800;1.1062300;1.1011000;1.1015100;184428
20200330;160000;1.1015300;1.1036200;1.1008000;1.1031400;172583
20200330;170000;1.1031500;1.1043600;1.1017900;1.1029000;136165
20200330;180000;1.1029300;1.1046000;1.1010000;1.1016700;128848
20200330;190000;1.1017000;1.1025200;1.1010000;1.1019300;116264
20200330;200000;1.1018600;1.1024000;1.1010000;1.1017600;93265
20200330;210000;1.1018100;1.1042200;1.1015000;1.1026400;106081
20200330;220000;1.1025900;1.1053300;1.1024000;1.1052700;80031
20200330;230000;1.1052800;1.1055800;1.1035000;1.1042700;53553
20200331;000000;1.1042000;1.1054500;1.1022100;1.1044000;6368
20200331;010000;1.1044700;1.1050700;1.1037700;1.1041400;45564
20200331;020000;1.1041800;1.1041800;1.1022900;1.1029200;63233
20200331;030000;1.1028700;1.1043000;1.0981700;1.1012400;114408
20200331;040000;1.1011300;1.1025300;1.0999000;1.1016100;125384
20200331;050000;1.1015500;1.1031800;1.1009400;1.1025600;79769
20200331;060000;1.1025000;1.1033200;1.1017000;1.1026500;69589
20200331;070000;1.1025800;1.1027900;1.1012300;1.1016000;62071
20200331;080000;1.1015500;1.1020500;1.1006000;1.1017000;69611
20200331;090000;1.1018400;1.1025000;1.0988700;1.1001100;162968
20200331;100000;1.1001300;1.1006400;1.0989000;1.0995400;194664
20200331;110000;1.0996400;1.1002500;1.0976300;1.0978400;172817
20200331;120000;1.0979000;1.0990300;1.0965000;1.0975000;169639
20200331;130000;1.0976200;1.0980400;1.0946200;1.0948600;169123
20200331;140000;1.0948800;1.0960000;1.0924600;1.0952100;195719
20200331;150000;1.0951900;1.0979500;1.0942800;1.0971700;248896
20200331;160000;1.0971300;1.0976400;1.0951000;1.0951000;163796
20200331;170000;1.0952600;1.0994600;1.0941000;1.0970900;134246
20200331;180000;1.0970900;1.1027200;1.0966400;1.1013200;214747
20200331;190000;1.1013800;1.1018400;1.0965600;1.0969100;177834
20200331;200000;1.0970800;1.1009800;1.0962700;1.1002200;162437
20200331;210000;1.1002200;1.1021500;1.0994600;1.1018600;164429
20200331;220000;1.1019400;1.1032100;1.1001000;1.1031000;94689
20200331;230000;1.1030000;1.1037300;1.1015200;1.1030000;71941
20200401;000000;1.1030600;1.1039100;1.1027300;1.1027700;10544
20200401;010000;1.1030300;1.1037000;1.1020000;1.1023000;44903
20200401;020000;1.1022100;1.1037400;1.1020000;1.1026300;52562
20200401;030000;1.1025700;1.1036200;1.1020500;1.1031000;95034
20200401;040000;1.1031500;1.1033100;1.1006900;1.1014600;90853
20200401;050000;1.1014700;1.1028500;1.1003500;1.1024500;84475
20200401;060000;1.1024300;1.1031200;1.1014400;1.1019300;69952
20200401;070000;1.1019400;1.1029100;1.1013500;1.1016100;55787
20200401;080000;1.1016000;1.1033200;1.1013500;1.1024400;84198
20200401;090000;1.1024200;1.1026700;1.0979700;1.0982700;176286
20200401;100000;1.0982400;1.0992000;1.0956500;1.0958500;198431
20200401;110000;1.0959500;1.0967700;1.0929300;1.0956700;182724
20200401;120000;1.0956500;1.0959300;1.0914700;1.0933400;175226
20200401;130000;1.0932700;1.0946500;1.0929000;1.0942700;128924
20200401;140000;1.0942500;1.0949000;1.0925800;1.0939800;141744
20200401;150000;1.0940800;1.0942500;1.0919400;1.0929400;148407
20200401;160000;1.0929300;1.0933700;1.0918900;1.0929700;101252
20200401;170000;1.0929400;1.0942000;1.0916800;1.0921600;124313
20200401;180000;1.0921100;1.0942300;1.0915400;1.0931700;113209
20200401;190000;1.0932900;1.0937800;1.0920400;1.0925300;92985
20200401;200000;1.0925400;1.0925400;1.0900900;1.0917900;117729
20200401;210000;1.0919500;1.0939800;1.0917000;1.0929400;111146
20200401;220000;1.0929400;1.0957900;1.0927100;1.0948000;84088
20200401;230000;1.0947700;1.0969900;1.0944200;1.0963000;82381
20200402;000000;1.0961700;1.0968400;1.0940700;1.0944500;11511
20200402;010000;1.0945300;1.0959600;1.0941900;1.0953500;43363
20200402;020000;1.0956100;1.0956100;1.0943000;1.0950000;51324
20200402;030000;1.0951500;1.0953000;1.0936900;1.0942000;69609
20200402;040000;1.0942500;1.0959200;1.0938700;1.0940400;70269
20200402;050000;1.0938700;1.0945200;1.0931000;1.0933500;58396
20200402;060000;1.0933600;1.0940000;1.0928600;1.0938100;48053
20200402;070000;1.0938900;1.0945300;1.0932700;1.0943000;36471
20200402;080000;1.0943100;1.0950400;1.0939300;1.0946300;67666
20200402;090000;1.0946300;1.0964500;1.0932800;1.0936100;140578
20200402;100000;1.0936000;1.0952900;1.0930100;1.0932000;151474
20200402;110000;1.0931000;1.0934800;1.0913000;1.0918900;164657
20200402;120000;1.0918900;1.0939800;1.0913000;1.0934000;140390
20200402;130000;1.0934900;1.0937600;1.0912200;1.0919900;135868
20200402;140000;1.0919900;1.0929400;1.0906000;1.0913100;151292
20200402;150000;1.0913500;1.0915400;1.0872900;1.0879500;237178
20200402;160000;1.0879500;1.0882300;1.0839700;1.0851300;169333
20200402;170000;1.0850900;1.0900100;1.0842200;1.0861300;106558
20200402;180000;1.0862400;1.0881200;1.0842700;1.0861500;146508
20200402;190000;1.0861600;1.0873700;1.0835200;1.0841400;156581
20200402;200000;1.0840200;1.0848500;1.0824000;1.0825700;121182
20200402;210000;1.0824800;1.0851600;1.0819000;1.0851100;119097
20200402;220000;1.0849900;1.0857700;1.0839900;1.0849200;94648
20200402;230000;1.0849700;1.0866600;1.0843900;1.0856000;64744
20200403;000000;1.0855400;1.0865000;1.0851400;1.0852100;10005
20200403;010000;1.0852200;1.0859000;1.0848500;1.0849200;31542
20200403;020000;1.0848500;1.0851300;1.0840000;1.0845600;45545
20200403;030000;1.0845900;1.0846100;1.0831000;1.0842300;80575
20200403;040000;1.0842200;1.0855300;1.0837600;1.0852000;65876
20200403;050000;1.0853500;1.0855200;1.0846000;1.0853500;55072
20200403;060000;1.0854100;1.0854500;1.0838000;1.0844900;54674
20200403;070000;1.0845400;1.0848400;1.0835300;1.0843500;59744
20200403;080000;1.0843700;1.0851200;1.0837000;1.0847100;58518
20200403;090000;1.0847100;1.0847500;1.0822000;1.0826600;125999
20200403;100000;1.0826000;1.0831200;1.0785300;1.0789800;187380
20200403;110000;1.0790300;1.0806500;1.0785300;1.0798000;159415
20200403;120000;1.0797800;1.0814300;1.0784700;1.0812900;166329
20200403;130000;1.0812800;1.0816000;1.0798000;1.0799700;137298
20200403;140000;1.0800900;1.0803900;1.0783000;1.0788800;158059
20200403;150000;1.0788900;1.0806300;1.0773900;1.0776000;271679
20200403;160000;1.0776100;1.0798100;1.0773900;1.0789400;159944
